t, quat_w, quat_x, quat_y, quat_z, pos_x, pos_y, pos_z, gyro_x, gyro_y, gyro_z, accel_x, accel_y, accel_z, LeftControl, RightControl,Pitch, PitchVel, 
12.878000, 0.999603, -0.028186, -0.000005, 0.000030, -0.000021, -0.073201, 0.038943, 0.006695, -0.000000, 0.000008, 0.000082, -0.553036, 9.794399, -0.003819, 0.003819, -0.056380, 0.006695, 
12.888000, 0.999604, -0.028153, -0.000005, 0.000030, -0.000021, -0.072901, 0.038943, 0.006686, -0.000000, 0.000008, 0.000082, -0.552566, 9.794426, -0.003816, 0.003816, -0.056313, 0.006686, 
12.898000, 0.999605, -0.028119, -0.000005, 0.000030, -0.000021, -0.072602, 0.038943, 0.006677, -0.000000, 0.000008, 0.000082, -0.552096, 9.794452, -0.003813, 0.003813, -0.056246, 0.006677, 
12.908000, 0.999606, -0.028086, -0.000005, 0.000030, -0.000021, -0.072303, 0.038943, 0.006668, -0.000000, 0.000007, 0.000082, -0.551628, 9.794478, -0.003810, 0.003810, -0.056180, 0.006668, 
12.918000, 0.999606, -0.028053, -0.000005, 0.000030, -0.000021, -0.072004, 0.038943, 0.006658, -0.000000, 0.000007, 0.000082, -0.551160, 9.794505, -0.003807, 0.003807, -0.056113, 0.006658, 
12.928000, 0.999607, -0.028020, -0.000005, 0.000030, -0.000021, -0.071706, 0.038943, 0.006648, -0.000000, 0.000007, 0.000082, -0.550693, 9.794531, -0.003803, 0.003803, -0.056047, 0.006648, 
12.938000, 0.999608, -0.027987, -0.000005, 0.000030, -0.000021, -0.071407, 0.038943, 0.006637, -0.000000, 0.000006, 0.000082, -0.550226, 9.794557, -0.003799, 0.003799, -0.055981, 0.006637, 
12.948000, 0.999609, -0.027954, -0.000005, 0.000030, -0.000021, -0.071108, 0.038943, 0.006626, -0.000000, 0.000006, 0.000082, -0.549761, 9.794583, -0.003795, 0.003795, -0.055915, 0.006626, 
12.958000, 0.999610, -0.027921, -0.000005, 0.000030, -0.000021, -0.070810, 0.038943, 0.006614, -0.000000, 0.000006, 0.000082, -0.549296, 9.794610, -0.003790, 0.003790, -0.055849, 0.006614, 
12.968000, 0.999611, -0.027888, -0.000005, 0.000030, -0.000021, -0.070512, 0.038943, 0.006602, -0.000000, 0.000006, 0.000082, -0.548833, 9.794636, -0.003786, 0.003786, -0.055783, 0.006602, 
12.978000, 0.999612, -0.027855, -0.000005, 0.000030, -0.000021, -0.070214, 0.038943, 0.006590, -0.000000, 0.000005, 0.000082, -0.548370, 9.794662, -0.003781, 0.003781, -0.055717, 0.006590, 
12.988000, 0.999613, -0.027822, -0.000005, 0.000030, -0.000021, -0.069916, 0.038943, 0.006577, -0.000000, 0.000005, 0.000082, -0.547908, 9.794687, -0.003775, 0.003775, -0.055651, 0.006577, 
12.998000, 0.999614, -0.027789, -0.000005, 0.000030, -0.000021, -0.069619, 0.038943, 0.006564, -0.000000, 0.000005, 0.000082, -0.547447, 9.794713, -0.003770, 0.003770, -0.055586, 0.006564, 
13.008000, 0.999615, -0.027757, -0.000005, 0.000030, -0.000021, -0.069321, 0.038943, 0.006550, -0.000000, 0.000004, 0.000082, -0.546987, 9.794739, -0.003764, 0.003764, -0.055520, 0.006550, 
13.018000, 0.999616, -0.027724, -0.000005, 0.000030, -0.000021, -0.069024, 0.038943, 0.006536, -0.000000, 0.000004, 0.000082, -0.546529, 9.794765, -0.003758, 0.003758, -0.055455, 0.006536, 
13.028000, 0.999617, -0.027692, -0.000005, 0.000030, -0.000021, -0.068728, 0.038943, 0.006522, -0.000000, 0.000004, 0.000082, -0.546071, 9.794790, -0.003752, 0.003752, -0.055390, 0.006522, 
13.038000, 0.999617, -0.027659, -0.000005, 0.000030, -0.000021, -0.068432, 0.038943, 0.006507, -0.000000, 0.000003, 0.000082, -0.545614, 9.794816, -0.003746, 0.003746, -0.055325, 0.006507, 
13.048000, 0.999618, -0.027627, -0.000005, 0.000030, -0.000021, -0.068136, 0.038943, 0.006491, -0.000000, 0.000003, 0.000082, -0.545159, 9.794841, -0.003739, 0.003739, -0.055261, 0.006491, 
13.058000, 0.999619, -0.027595, -0.000005, 0.000030, -0.000021, -0.067840, 0.038943, 0.006476, -0.000000, 0.000003, 0.000082, -0.544705, 9.794866, -0.003732, 0.003732, -0.055196, 0.006476, 
13.068000, 0.999620, -0.027562, -0.000005, 0.000030, -0.000021, -0.067545, 0.038943, 0.006459, -0.000000, 0.000002, 0.000082, -0.544252, 9.794892, -0.003725, 0.003725, -0.055132, 0.006459, 
13.078000, 0.999621, -0.027530, -0.000005, 0.000030, -0.000021, -0.067250, 0.038943, 0.006443, -0.000000, 0.000002, 0.000082, -0.543800, 9.794917, -0.003718, 0.003718, -0.055068, 0.006443, 
13.088000, 0.999622, -0.027498, -0.000005, 0.000030, -0.000021, -0.066956, 0.038943, 0.006426, -0.000000, 0.000002, 0.000082, -0.543349, 9.794942, -0.003710, 0.003710, -0.055004, 0.006426, 
13.098000, 0.999623, -0.027466, -0.000005, 0.000030, -0.000021, -0.066662, 0.038943, 0.006408, -0.000000, 0.000002, 0.000082, -0.542900, 9.794967, -0.003702, 0.003702, -0.054940, 0.006408, 
13.108000, 0.999624, -0.027435, -0.000005, 0.000030, -0.000021, -0.066368, 0.038943, 0.006391, -0.000000, 0.000001, 0.000082, -0.542452, 9.794992, -0.003694, 0.003694, -0.054876, 0.006391, 
13.118000, 0.999624, -0.027403, -0.000005, 0.000030, -0.000021, -0.066075, 0.038943, 0.006372, -0.000000, 0.000001, 0.000082, -0.542006, 9.795017, -0.003686, 0.003686, -0.054813, 0.006372, 
13.128000, 0.999625, -0.027371, -0.000005, 0.000030, -0.000021, -0.065783, 0.038943, 0.006354, -0.000000, 0.000001, 0.000082, -0.541560, 9.795041, -0.003677, 0.003677, -0.054749, 0.006354, 
13.138000, 0.999626, -0.027340, -0.000005, 0.000030, -0.000021, -0.065491, 0.038943, 0.006335, -0.000000, 0.000000, 0.000082, -0.541117, 9.795066, -0.003668, 0.003668, -0.054686, 0.006335, 
13.148000, 0.999627, -0.027308, -0.000005, 0.000030, -0.000021, -0.065199, 0.038943, 0.006315, -0.000000, 0.000000, 0.000082, -0.540674, 9.795090, -0.003659, 0.003659, -0.054624, 0.006315, 
13.158000, 0.999628, -0.027277, -0.000005, 0.000030, -0.000021, -0.064909, 0.038943, 0.006296, 0.000000, -0.000000, 0.000082, -0.540233, 9.795115, -0.003650, 0.003650, -0.054561, 0.006296, 
13.168000, 0.999629, -0.027246, -0.000005, 0.000030, -0.000021, -0.064618, 0.038943, 0.006275, 0.000000, -0.000001, 0.000082, -0.539794, 9.795139, -0.003641, 0.003641, -0.054498, 0.006275, 
13.178000, 0.999630, -0.027215, -0.000005, 0.000030, -0.000021, -0.064329, 0.038943, 0.006255, 0.000000, -0.000001, 0.000082, -0.539356, 9.795163, -0.003631, 0.003631, -0.054436, 0.006255, 
13.188000, 0.999630, -0.027184, -0.000005, 0.000030, -0.000021, -0.064040, 0.038943, 0.006234, 0.000000, -0.000001, 0.000082, -0.538919, 9.795187, -0.003621, 0.003621, -0.054374, 0.006234, 
13.198000, 0.999631, -0.027153, -0.000005, 0.000030, -0.000021, -0.063751, 0.038943, 0.006213, 0.000000, -0.000002, 0.000082, -0.538484, 9.795211, -0.003611, 0.003611, -0.054312, 0.006213, 
13.208000, 0.999632, -0.027122, -0.000005, 0.000030, -0.000021, -0.063463, 0.038943, 0.006191, 0.000000, -0.000002, 0.000082, -0.538051, 9.795235, -0.003600, 0.003600, -0.054251, 0.006191, 
13.218000, 0.999633, -0.027091, -0.000005, 0.000030, -0.000021, -0.063176, 0.038943, 0.006169, 0.000000, -0.000002, 0.000082, -0.537619, 9.795259, -0.003590, 0.003590, -0.054189, 0.006169, 
13.228000, 0.999634, -0.027061, -0.000005, 0.000030, -0.000021, -0.062890, 0.038943, 0.006146, 0.000000, -0.000002, 0.000082, -0.537189, 9.795283, -0.003579, 0.003579, -0.054128, 0.006146, 
13.238000, 0.999635, -0.027030, -0.000005, 0.000030, -0.000021, -0.062604, 0.038943, 0.006123, 0.000000, -0.000003, 0.000082, -0.536761, 9.795306, -0.003568, 0.003568, -0.054068, 0.006123, 
13.248000, 0.999635, -0.027000, -0.000005, 0.000030, -0.000021, -0.062319, 0.038943, 0.006100, 0.000000, -0.000003, 0.000082, -0.536334, 9.795330, -0.003556, 0.003556, -0.054007, 0.006100, 
13.258000, 0.999636, -0.026970, -0.000005, 0.000030, -0.000021, -0.062035, 0.038943, 0.006076, 0.000000, -0.000003, 0.000082, -0.535909, 9.795353, -0.003545, 0.003545, -0.053947, 0.006076, 
13.268000, 0.999637, -0.026940, -0.000005, 0.000030, -0.000021, -0.061751, 0.038943, 0.006052, 0.000000, -0.000004, 0.000082, -0.535486, 9.795377, -0.003533, 0.003533, -0.053886, 0.006052, 
13.278000, 0.999638, -0.026910, -0.000005, 0.000030, -0.000021, -0.061468, 0.038943, 0.006028, 0.000000, -0.000004, 0.000082, -0.535065, 9.795400, -0.003521, 0.003521, -0.053827, 0.006028, 
13.288000, 0.999639, -0.026880, -0.000005, 0.000030, -0.000021, -0.061187, 0.038943, 0.006003, 0.000000, -0.000004, 0.000082, -0.534645, 9.795423, -0.003509, 0.003509, -0.053767, 0.006003, 
13.298000, 0.999639, -0.026851, -0.000005, 0.000030, -0.000021, -0.060905, 0.038943, 0.005978, 0.000000, -0.000004, 0.000082, -0.534227, 9.795446, -0.003497, 0.003497, -0.053708, 0.005978, 
13.308000, 0.999640, -0.026821, -0.000005, 0.000030, -0.000022, -0.060625, 0.038943, 0.005952, 0.000000, -0.000005, 0.000082, -0.533811, 9.795468, -0.003484, 0.003484, -0.053648, 0.005952, 
13.318000, 0.999641, -0.026792, -0.000005, 0.000030, -0.000022, -0.060346, 0.038943, 0.005927, 0.000000, -0.000005, 0.000082, -0.533397, 9.795491, -0.003471, 0.003471, -0.053590, 0.005927, 
13.328000, 0.999642, -0.026762, -0.000005, 0.000030, -0.000022, -0.060067, 0.038943, 0.005900, 0.000000, -0.000005, 0.000082, -0.532985, 9.795514, -0.003458, 0.003458, -0.053531, 0.005900, 
13.338000, 0.999643, -0.026733, -0.000005, 0.000030, -0.000022, -0.059789, 0.038943, 0.005874, 0.000000, -0.000006, 0.000082, -0.532575, 9.795536, -0.003445, 0.003445, -0.053473, 0.005874, 
13.348000, 0.999643, -0.026704, -0.000005, 0.000030, -0.000022, -0.059513, 0.038943, 0.005847, 0.000000, -0.000006, 0.000082, -0.532166, 9.795558, -0.003431, 0.003431, -0.053415, 0.005847, 
13.358000, 0.999644, -0.026675, -0.000005, 0.000030, -0.000022, -0.059237, 0.038943, 0.005820, 0.000000, -0.000006, 0.000082, -0.531760, 9.795581, -0.003417, 0.003417, -0.053357, 0.005820, 
13.368000, 0.999645, -0.026647, -0.000005, 0.000030, -0.000022, -0.058962, 0.038943, 0.005792, 0.000000, -0.000007, 0.000082, -0.531356, 9.795603, -0.003404, 0.003404, -0.053300, 0.005792, 
13.378000, 0.999646, -0.026618, -0.000005, 0.000030, -0.000022, -0.058688, 0.038943, 0.005764, 0.000000, -0.000007, 0.000082, -0.530953, 9.795625, -0.003389, 0.003389, -0.053242, 0.005764, 
13.388000, 0.999646, -0.026590, -0.000005, 0.000030, -0.000022, -0.058415, 0.038943, 0.005735, 0.000000, -0.000007, 0.000082, -0.530553, 9.795646, -0.003375, 0.003375, -0.053185, 0.005735, 
13.398000, 0.999647, -0.026561, -0.000005, 0.000030, -0.000022, -0.058143, 0.038943, 0.005707, 0.000000, -0.000007, 0.000082, -0.530155, 9.795668, -0.003361, 0.003361, -0.053129, 0.005707, 
13.408000, 0.999648, -0.026533, -0.000005, 0.000030, -0.000022, -0.057872, 0.038943, 0.005678, 0.000000, -0.000008, 0.000082, -0.529759, 9.795690, -0.003346, 0.003346, -0.053073, 0.005678, 
13.418000, 0.999649, -0.026505, -0.000005, 0.000030, -0.000022, -0.057602, 0.038943, 0.005648, 0.000000, -0.000008, 0.000082, -0.529365, 9.795711, -0.003331, 0.003331, -0.053017, 0.005648, 
13.428000, 0.999649, -0.026477, -0.000005, 0.000030, -0.000022, -0.057333, 0.038943, 0.005619, 0.000000, -0.000008, 0.000082, -0.528973, 9.795732, -0.003316, 0.003316, -0.052961, 0.005619, 
13.438000, 0.999650, -0.026450, -0.000005, 0.000030, -0.000022, -0.057065, 0.038943, 0.005589, 0.000000, -0.000008, 0.000082, -0.528583, 9.795754, -0.003300, 0.003300, -0.052906, 0.005589, 
13.448000, 0.999651, -0.026422, -0.000005, 0.000029, -0.000022, -0.056798, 0.038943, 0.005558, 0.000000, -0.000009, 0.000082, -0.528196, 9.795775, -0.003285, 0.003285, -0.052851, 0.005558, 
13.458000, 0.999652, -0.026395, -0.000005, 0.000029, -0.000022, -0.056532, 0.038943, 0.005527, 0.000000, -0.000009, 0.000082, -0.527811, 9.795796, -0.003269, 0.003269, -0.052796, 0.005527, 
13.468000, 0.999652, -0.026368, -0.000005, 0.000029, -0.000022, -0.056267, 0.038943, 0.005496, 0.000000, -0.000009, 0.000082, -0.527428, 9.795816, -0.003253, 0.003253, -0.052741, 0.005496, 
13.478000, 0.999653, -0.026341, -0.000005, 0.000029, -0.000022, -0.056004, 0.038943, 0.005465, 0.000001, -0.000010, 0.000082, -0.527047, 9.795837, -0.003237, 0.003237, -0.052687, 0.005465, 
13.488000, 0.999654, -0.026314, -0.000005, 0.000029, -0.000022, -0.055741, 0.038943, 0.005433, 0.000001, -0.000010, 0.000082, -0.526668, 9.795858, -0.003221, 0.003221, -0.052634, 0.005433, 
13.498000, 0.999654, -0.026287, -0.000005, 0.000029, -0.000022, -0.055480, 0.038943, 0.005401, 0.000001, -0.000010, 0.000082, -0.526292, 9.795878, -0.003204, 0.003204, -0.052580, 0.005401, 
13.508000, 0.999655, -0.026260, -0.000005, 0.000029, -0.000022, -0.055220, 0.038943, 0.005369, 0.000001, -0.000010, 0.000082, -0.525918, 9.795898, -0.003187, 0.003187, -0.052527, 0.005369, 
13.518000, 0.999656, -0.026234, -0.000005, 0.000029, -0.000022, -0.054961, 0.038943, 0.005336, 0.000001, -0.000011, 0.000082, -0.525547, 9.795918, -0.003170, 0.003170, -0.052474, 0.005336, 
13.528000, 0.999657, -0.026208, -0.000005, 0.000029, -0.000022, -0.054703, 0.038943, 0.005303, 0.000001, -0.000011, 0.000082, -0.525178, 9.795938, -0.003153, 0.003153, -0.052422, 0.005303, 
13.538000, 0.999657, -0.026182, -0.000005, 0.000029, -0.000022, -0.054447, 0.038943, 0.005270, 0.000001, -0.000011, 0.000082, -0.524811, 9.795958, -0.003136, 0.003136, -0.052370, 0.005270, 
13.548000, 0.999658, -0.026156, -0.000005, 0.000029, -0.000022, -0.054192, 0.038943, 0.005236, 0.000001, -0.000011, 0.000082, -0.524447, 9.795978, -0.003118, 0.003118, -0.052318, 0.005236, 
13.558000, 0.999659, -0.026130, -0.000005, 0.000029, -0.000022, -0.053938, 0.038943, 0.005202, 0.000001, -0.000012, 0.000082, -0.524085, 9.795997, -0.003101, 0.003101, -0.052266, 0.005202, 
13.568000, 0.999659, -0.026105, -0.000005, 0.000029, -0.000022, -0.053685, 0.038943, 0.005168, 0.000001, -0.000012, 0.000082, -0.523725, 9.796017, -0.003083, 0.003083, -0.052215, 0.005168, 
13.578000, 0.999660, -0.026079, -0.000005, 0.000029, -0.000022, -0.053433, 0.038943, 0.005134, 0.000001, -0.000012, 0.000082, -0.523368, 9.796036, -0.003065, 0.003065, -0.052165, 0.005134, 
13.588000, 0.999661, -0.026054, -0.000005, 0.000029, -0.000022, -0.053183, 0.038943, 0.005099, 0.000001, -0.000013, 0.000082, -0.523014, 9.796055, -0.003047, 0.003047, -0.052114, 0.005099, 
13.598000, 0.999661, -0.026029, -0.000005, 0.000029, -0.000022, -0.052934, 0.038943, 0.005064, 0.000001, -0.000013, 0.000082, -0.522662, 9.796074, -0.003028, 0.003028, -0.052064, 0.005064, 
13.608000, 0.999662, -0.026004, -0.000005, 0.000029, -0.000022, -0.052687, 0.038943, 0.005028, 0.000001, -0.000013, 0.000082, -0.522312, 9.796093, -0.003010, 0.003010, -0.052015, 0.005028, 
13.618000, 0.999662, -0.025980, -0.000005, 0.000029, -0.000022, -0.052440, 0.038943, 0.004993, 0.000001, -0.000013, 0.000082, -0.521966, 9.796111, -0.002991, 0.002991, -0.051965, 0.004993, 
13.628000, 0.999663, -0.025955, -0.000005, 0.000028, -0.000022, -0.052196, 0.038943, 0.004957, 0.000001, -0.000014, 0.000082, -0.521621, 9.796130, -0.002972, 0.002972, -0.051916, 0.004957, 
13.638000, 0.999664, -0.025931, -0.000005, 0.000028, -0.000022, -0.051952, 0.038943, 0.004920, 0.000001, -0.000014, 0.000082, -0.521280, 9.796148, -0.002953, 0.002953, -0.051868, 0.004920, 
13.648000, 0.999664, -0.025907, -0.000005, 0.000028, -0.000022, -0.051710, 0.038943, 0.004884, 0.000001, -0.000014, 0.000082, -0.520941, 9.796166, -0.002934, 0.002934, -0.051820, 0.004884, 
13.658000, 0.999665, -0.025883, -0.000005, 0.000028, -0.000022, -0.051469, 0.038943, 0.004847, 0.000001, -0.000014, 0.000082, -0.520604, 9.796184, -0.002914, 0.002914, -0.051772, 0.004847, 
13.668000, 0.999666, -0.025859, -0.000005, 0.000028, -0.000022, -0.051230, 0.038943, 0.004810, 0.000001, -0.000015, 0.000082, -0.520270, 9.796202, -0.002895, 0.002895, -0.051724, 0.004810, 
13.678000, 0.999666, -0.025836, -0.000005, 0.000028, -0.000022, -0.050992, 0.038943, 0.004773, 0.000001, -0.000015, 0.000082, -0.519939, 9.796220, -0.002875, 0.002875, -0.051677, 0.004773, 
13.688000, 0.999667, -0.025812, -0.000005, 0.000028, -0.000022, -0.050755, 0.038943, 0.004735, 0.000001, -0.000015, 0.000082, -0.519611, 9.796238, -0.002855, 0.002855, -0.051631, 0.004735, 
13.698000, 0.999667, -0.025789, -0.000005, 0.000028, -0.000022, -0.050520, 0.038943, 0.004697, 0.000001, -0.000015, 0.000082, -0.519285, 9.796255, -0.002835, 0.002835, -0.051584, 0.004697, 
13.708000, 0.999668, -0.025766, -0.000005, 0.000028, -0.000022, -0.050287, 0.038943, 0.004659, 0.000001, -0.000016, 0.000082, -0.518962, 9.796272, -0.002814, 0.002814, -0.051538, 0.004659, 
13.718000, 0.999669, -0.025744, -0.000005, 0.000028, -0.000022, -0.050055, 0.038943, 0.004620, 0.000001, -0.000016, 0.000082, -0.518642, 9.796289, -0.002794, 0.002794, -0.051493, 0.004620, 
13.728000, 0.999669, -0.025721, -0.000005, 0.000028, -0.000022, -0.049824, 0.038943, 0.004582, 0.000001, -0.000016, 0.000082, -0.518325, 9.796306, -0.002773, 0.002773, -0.051448, 0.004582, 
13.738000, 0.999670, -0.025699, -0.000005, 0.000028, -0.000022, -0.049595, 0.038943, 0.004543, 0.000001, -0.000016, 0.000082, -0.518010, 9.796323, -0.002753, 0.002753, -0.051403, 0.004543, 
13.748000, 0.999670, -0.025677, -0.000005, 0.000028, -0.000022, -0.049367, 0.038943, 0.004504, 0.000001, -0.000016, 0.000082, -0.517698, 9.796340, -0.002732, 0.002732, -0.051359, 0.004504, 
13.758000, 0.999671, -0.025655, -0.000005, 0.000028, -0.000022, -0.049141, 0.038943, 0.004464, 0.000001, -0.000017, 0.000082, -0.517389, 9.796356, -0.002711, 0.002711, -0.051315, 0.004464, 
13.768000, 0.999671, -0.025633, -0.000005, 0.000027, -0.000022, -0.048917, 0.038943, 0.004425, 0.000001, -0.000017, 0.000082, -0.517083, 9.796373, -0.002689, 0.002689, -0.051271, 0.004425, 
13.778000, 0.999672, -0.025611, -0.000005, 0.000027, -0.000022, -0.048694, 0.038943, 0.004385, 0.000001, -0.000017, 0.000082, -0.516779, 9.796389, -0.002668, 0.002668, -0.051228, 0.004385, 
13.788000, 0.999673, -0.025590, -0.000005, 0.000027, -0.000022, -0.048473, 0.038943, 0.004344, 0.000001, -0.000017, 0.000082, -0.516479, 9.796405, -0.002647, 0.002647, -0.051186, 0.004344, 
13.798000, 0.999673, -0.025569, -0.000005, 0.000027, -0.000022, -0.048253, 0.038943, 0.004304, 0.000001, -0.000018, 0.000082, -0.516181, 9.796421, -0.002625, 0.002625, -0.051143, 0.004304, 
13.808000, 0.999674, -0.025548, -0.000005, 0.000027, -0.000022, -0.048035, 0.038943, 0.004263, 0.000001, -0.000018, 0.000082, -0.515887, 9.796436, -0.002603, 0.002603, -0.051101, 0.004263, 
13.818000, 0.999674, -0.025527, -0.000005, 0.000027, -0.000022, -0.047818, 0.038943, 0.004222, 0.000001, -0.000018, 0.000082, -0.515595, 9.796452, -0.002581, 0.002581, -0.051060, 0.004222, 
13.828000, 0.999675, -0.025507, -0.000005, 0.000027, -0.000022, -0.047603, 0.038943, 0.004181, 0.000001, -0.000018, 0.000082, -0.515306, 9.796467, -0.002559, 0.002559, -0.051019, 0.004181, 
13.838000, 0.999675, -0.025486, -0.000005, 0.000027, -0.000022, -0.047390, 0.038943, 0.004140, 0.000001, -0.000019, 0.000082, -0.515020, 9.796482, -0.002537, 0.002537, -0.050978, 0.004140, 
13.848000, 0.999676, -0.025466, -0.000005, 0.000027, -0.000022, -0.047178, 0.038943, 0.004098, 0.000001, -0.000019, 0.000082, -0.514737, 9.796497, -0.002514, 0.002514, -0.050938, 0.004098, 
13.858000, 0.999676, -0.025446, -0.000005, 0.000027, -0.000022, -0.046968, 0.038943, 0.004057, 0.000001, -0.000019, 0.000082, -0.514457, 9.796512, -0.002492, 0.002492, -0.050898, 0.004057, 
13.868000, 0.999677, -0.025427, -0.000005, 0.000027, -0.000022, -0.046760, 0.038943, 0.004015, 0.000001, -0.000019, 0.000082, -0.514180, 9.796527, -0.002469, 0.002469, -0.050859, 0.004015, 
13.878000, 0.999677, -0.025407, -0.000005, 0.000026, -0.000022, -0.046553, 0.038943, 0.003972, 0.000001, -0.000019, 0.000082, -0.513906, 9.796542, -0.002446, 0.002446, -0.050820, 0.003972, 
13.888000, 0.999678, -0.025388, -0.000005, 0.000026, -0.000022, -0.046348, 0.038943, 0.003930, 0.000001, -0.000020, 0.000082, -0.513635, 9.796556, -0.002423, 0.002423, -0.050781, 0.003930, 
13.898000, 0.999678, -0.025369, -0.000005, 0.000026, -0.000022, -0.046145, 0.038943, 0.003887, 0.000001, -0.000020, 0.000082, -0.513367, 9.796570, -0.002400, 0.002400, -0.050743, 0.003887, 
13.908000, 0.999679, -0.025350, -0.000005, 0.000026, -0.000022, -0.045943, 0.038943, 0.003845, 0.000001, -0.000020, 0.000082, -0.513102, 9.796584, -0.002377, 0.002377, -0.050706, 0.003845, 
13.918000, 0.999679, -0.025331, -0.000005, 0.000026, -0.000022, -0.045743, 0.038943, 0.003802, 0.000001, -0.000020, 0.000082, -0.512840, 9.796598, -0.002354, 0.002354, -0.050668, 0.003802, 
13.928000, 0.999680, -0.025313, -0.000005, 0.000026, -0.000022, -0.045545, 0.038943, 0.003758, 0.000001, -0.000020, 0.000082, -0.512582, 9.796612, -0.002330, 0.002330, -0.050632, 0.003758, 
13.938000, 0.999680, -0.025295, -0.000005, 0.000026, -0.000022, -0.045349, 0.038943, 0.003715, 0.000001, -0.000021, 0.000082, -0.512326, 9.796625, -0.002307, 0.002307, -0.050595, 0.003715, 
13.948000, 0.999680, -0.025277, -0.000005, 0.000026, -0.000022, -0.045154, 0.038943, 0.003671, 0.000001, -0.000021, 0.000082, -0.512074, 9.796639, -0.002283, 0.002283, -0.050559, 0.003671, 
13.958000, 0.999681, -0.025259, -0.000005, 0.000026, -0.000022, -0.044961, 0.038943, 0.003628, 0.000001, -0.000021, 0.000082, -0.511824, 9.796652, -0.002259, 0.002259, -0.050524, 0.003628, 
13.968000, 0.999681, -0.025242, -0.000005, 0.000026, -0.000022, -0.044770, 0.038943, 0.003584, 0.000001, -0.000021, 0.000082, -0.511578, 9.796665, -0.002235, 0.002235, -0.050489, 0.003584, 
